code.int32(),name.string(),market.string(),code_of_industry_33.int32(),industry_33.string(),code_of_industry_17.int32(),industry_17.string(),code_of_group.int32(),group.string()
6063,日本エマージェンシーアシスタンス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
6067,インパクトホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6069,トレンダーズ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6070,キャリアリンク,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6071,ＩＢＪ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6072,地盤ネットホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6073,アサンテ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6074,ジェイエスエス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
6078,バリューＨＲ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6080,Ｍ＆Ａキャピタルパートナーズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6081,アライドアーキテクツ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6082,ライドオンエクスプレスホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6083,ＥＲＩホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6085,アーキテクツ・スタジオ・ジャパン,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6086,シンメンテホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6087,アビスト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6088,シグマクシス・ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6089,ウィルグループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6090,ヒューマン・メタボローム・テクノロジーズ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6091,ウエスコホールディングス,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6092,エンバイオ・ホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6093,エスクロー・エージェント・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6094,フリークアウト・ホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6095,メドピア,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6096,レアジョブ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6098,リクルートホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,1,TOPIX Core30
6099,エラン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6101,ツガミ,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6103,オークマ,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6104,芝浦機械,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6113,アマダ,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6118,アイダエンジニアリング,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6121,滝澤鉄工所,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6125,岡本工作機械製作所,市場第二部（内国株）,3600,機械,8,機械,,
6131,浜井産業,市場第二部（内国株）,3600,機械,8,機械,,
6134,ＦＵＪＩ,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6135,牧野フライス製作所,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6136,オーエスジー,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6137,小池酸素工業,市場第二部（内国株）,3600,機械,8,機械,,
6138,ダイジェット工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6140,旭ダイヤモンド工業,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6141,ＤＭＧ森精機,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6143,ソディック,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6144,西部電機,市場第二部（内国株）,3600,機械,8,機械,,
6145,ＮＩＴＴＯＫＵ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6146,ディスコ,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6147,ヤマザキ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6149,小田原エンジニアリング,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6150,タケダ機械,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6151,日東工器,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6155,高松機械工業,市場第二部（内国株）,3600,機械,8,機械,,
6156,エーワン精密,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6157,日進工具,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6158,和井田製作所,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6159,ミクロン精密,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6161,エスティック,市場第二部（内国株）,3600,機械,8,機械,,
6164,太陽工機,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6165,パンチ工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6166,中村超硬,マザーズ（内国株）,3600,機械,8,機械,,
6167,冨士ダイス,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6171,土木管理総合試験所,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6172,メタップス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6173,アクアライン,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6175,ネットマーケティング,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6176,ブランジスタ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6177,ＡｐｐＢａｎｋ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6178,日本郵政,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,2,TOPIX Large70
6180,ＧＭＯメディア,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6181,タメニー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6182,メタリアル,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6183,ベルシステム２４ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6184,鎌倉新書,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6185,ＳＭＮ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6186,一蔵,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6188,富士ソフトサービスビューロ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6189,グローバルキッズＣＯＭＰＡＮＹ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6190,フェニックスバイオ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6191,エアトリ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6192,ハイアス・アンド・カンパニー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6193,バーチャレクス・ホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6194,アトラエ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6195,ホープ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6196,ストライク,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6197,ソラスト,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6198,キャリア,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6199,セラク,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6200,インソース,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6201,豊田自動織機,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機,4,TOPIX Mid400
6203,豊和工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6205,ＯＫＫ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6208,石川製作所,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6210,東洋機械金属,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6217,津田駒工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6218,エンシュウ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6222,島精機製作所,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6227,ＡＩメカテック,市場第二部（内国株）,3600,機械,8,機械,,
6229,オーケーエム,市場第二部（内国株）,3600,機械,8,機械,,
6230,ＳＡＮＥＩ,市場第二部（内国株）,3600,機械,8,機械,,
6231,木村工機,市場第二部（内国株）,3600,機械,8,機械,,
6232,ＡＣＳＬ,マザーズ（内国株）,3600,機械,8,機械,,
6233,極東産機,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6235,オプトラン,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6236,ＮＣホールディングス,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6237,イワキポンプ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6238,フリュー,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6239,ナガオカ,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6240,ヤマシンフィルタ,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6245,ヒラノテクシード,市場第二部（内国株）,3600,機械,8,機械,,
6246,テクノスマート,市場第二部（内国株）,3600,機械,8,機械,,
6247,日阪製作所,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6248,横田製作所,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6249,ゲームカード・ジョイコホールディングス,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6250,やまびこ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6254,野村マイクロ・サイエンス,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6255,エヌ・ピー・シー,マザーズ（内国株）,3600,機械,8,機械,,
6257,藤商事,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6258,平田機工,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6262,ペガサスミシン製造,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6264,マルマエ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6265,妙徳,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6266,タツモ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6267,ゼネラルパッカー,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6268,ナブテスコ,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6269,三井海洋開発,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6271,ニッセイ,市場第二部（内国株）,3600,機械,8,機械,,
6272,レオン自動機,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6273,ＳＭＣ,市場第一部（内国株）,3600,機械,8,機械,1,TOPIX Core30
6276,シリウスビジョン,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6277,ホソカワミクロン,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6278,ユニオンツール,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6279,瑞光,市場第二部（内国株）,3600,機械,8,機械,,
6282,オイレス工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6284,日精エー・エス・ビー機械,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6286,靜甲,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6287,サトーホールディングス,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6289,技研製作所,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6291,日本エアーテック,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6292,カワタ,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6293,日精樹脂工業,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6294,オカダアイヨン,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6297,鉱研工業,JASDAQ(スタンダード・内国株）,3600,機械,8,機械,,
6298,ワイエイシイホールディングス,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
6301,小松製作所,市場第一部（内国株）,3600,機械,8,機械,2,TOPIX Large70
6302,住友重機械工業,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6303,ササクラ,市場第二部（内国株）,3600,機械,8,機械,,
6305,日立建機,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6306,日工,市場第一部（内国株）,3600,機械,8,機械,7,TOPIX Small 2
